CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
36.0,1925725,Epworth,AGE3,3.544,37.403,7.087,3.544,23.228,25.195,15.073,21.691,9.927,3.309,15.073,34.927,60.65,24.549,3.249,0.0,11.552,0.0,29.278,36.123,3.422,0.0,19.011,12.166,3.309,43.382,13.236,3.309,3.309,33.455,39.369,21.262,3.544,0.0,32.282,3.544,11.689,29.437,15.585,3.896,39.392,0.0,10.631,39.369,10.631,0.0,39.369,0.0,29.437,41.126,7.793,17.748,3.896,0.0,21.074,15.261,10.818,9.24,10.991,32.615,53.898,43.051,0.0,0.0,3.051,0.0,61.358,24.744,0.0,0.0,13.898,0.0,80.592,2.961,0.0,0.0,16.447,0.0,41.693,38.307,20.0,0.0,0.0,0.0,47.553,26.924,14.335,0.0,11.188,0.0,53.898,20.0,3.051,0.0,13.898,9.153,46.102,12.204,10.847,13.898,16.949,0.0,26.102,43.051,3.051,0.0,27.796,0.0
37.0,1925860,Estherville,AGE3,0.0,40.169,35.042,7.267,12.394,5.127,47.159,52.841,0.0,0.0,0.0,0.0,23.143,45.422,5.239,0.0,15.717,10.478,16.667,26.421,26.421,4.877,25.615,0.0,23.579,28.456,21.544,19.508,6.913,0.0,11.79,23.579,4.877,0.0,50.0,9.754,16.667,38.21,11.79,9.754,23.579,0.0,16.667,30.492,9.754,0.0,33.333,9.754,23.579,50.0,26.421,0.0,0.0,0.0,19.238,56.015,11.816,2.475,10.456,0.0,58.952,33.622,7.426,0.0,0.0,0.0,46.287,43.235,10.478,0.0,0.0,0.0,51.526,30.57,5.239,7.426,5.239,0.0,38.861,43.235,7.426,5.239,0.0,5.239,58.952,33.622,0.0,7.426,0.0,0.0,46.287,30.57,17.904,0.0,5.239,0.0,46.287,48.474,5.239,0.0,0.0,0.0,33.622,30.57,25.33,0.0,5.239,5.239
38.0,1926175,Everly,AGE3,8.0,0.0,48.444,12.889,12.889,17.778,0.0,10.714,5.844,7.143,0.0,76.299,54.31,21.839,5.172,5.172,13.506,0.0,14.134,34.629,16.608,6.36,18.021,10.247,0.0,0.0,3.704,7.407,3.704,85.185,36.029,18.75,10.662,0.0,21.324,13.235,10.662,14.706,42.647,0.0,21.324,10.662,0.0,22.403,18.831,5.844,35.39,17.532,24.242,23.232,24.579,6.061,21.886,0.0,3.424,21.712,18.391,9.156,2.02,45.297,23.256,40.988,27.326,5.233,3.198,0.0,63.388,27.596,3.005,0.0,6.011,0.0,75.0,15.517,3.161,0.0,6.322,0.0,22.535,39.718,29.577,5.07,3.099,0.0,54.085,42.817,0.0,0.0,3.099,0.0,45.915,31.549,8.169,0.0,11.268,3.099,57.849,20.058,5.233,0.0,16.86,0.0,17.465,42.817,0.0,8.169,31.549,0.0
39.0,1926895,Farmington,AGE3,0.0,3.312,7.947,63.576,12.582,12.582,15.385,37.18,33.975,8.974,4.487,0.0,0.0,41.557,25.326,6.494,22.078,4.545,0.0,27.564,27.564,21.796,19.871,3.205,0.0,12.179,26.282,50.641,4.487,6.411,0.0,20.805,12.751,18.122,33.556,14.766,0.0,40.373,27.33,20.496,4.347,7.453,3.356,8.054,6.712,36.912,33.556,11.41,8.163,16.326,41.498,16.326,14.284,3.402,3.52,13.665,17.391,33.54,5.383,26.501,9.741,29.22,25.326,24.674,3.247,7.792,39.131,32.919,27.949,0.0,0.0,0.0,49.359,26.282,16.666,4.487,3.205,0.0,0.0,18.59,38.462,33.975,4.487,4.487,16.148,32.919,32.919,11.801,6.212,0.0,39.131,31.055,10.559,3.106,4.347,11.801,22.983,47.826,16.148,4.347,8.695,0.0,10.898,30.769,29.488,7.692,21.153,0.0
40.0,1928290,Fontanelle,AGE3,14.771,10.588,18.301,26.797,23.922,5.621,13.463,53.203,22.801,5.863,4.669,0.0,44.752,27.336,9.919,3.114,14.879,0.0,5.119,16.071,50.0,5.119,13.452,10.238,4.96,8.074,51.557,17.416,9.919,8.074,8.495,18.325,37.257,0.0,27.427,8.495,0.0,33.981,36.65,0.0,8.495,20.874,0.0,33.124,10.163,8.783,37.139,10.791,11.169,23.116,53.117,7.013,5.585,0.0,0.0,9.782,16.312,18.693,8.647,46.566,24.12,47.705,20.704,2.881,4.589,0.0,68.94,31.06,0.0,0.0,0.0,0.0,70.439,24.835,0.0,0.0,4.725,0.0,11.188,33.564,44.06,11.188,0.0,0.0,56.517,43.483,0.0,0.0,0.0,0.0,45.295,37.139,0.0,0.0,8.783,8.783,20.267,67.961,3.277,0.0,0.0,8.495,23.095,55.119,6.428,5.119,5.119,5.119
41.0,1929280,Fruitland,AGE3,0.0,9.855,0.0,17.609,35.217,37.319,0.0,9.855,0.0,4.928,0.0,85.217,45.975,28.216,0.0,0.0,0.0,25.809,37.043,23.704,23.704,5.183,5.183,5.183,0.0,4.928,0.0,4.928,0.0,90.145,0.0,22.536,4.928,9.855,40.145,22.536,18.521,52.591,10.366,0.0,5.183,13.338,4.928,19.71,4.928,9.855,30.29,30.29,4.928,47.899,14.783,17.609,9.855,4.928,5.87,6.57,7.512,9.155,11.739,59.155,34.689,37.095,22.573,0.0,0.0,5.643,71.784,22.573,0.0,0.0,0.0,5.643,71.784,16.929,0.0,0.0,5.643,5.643,20.166,68.548,5.643,0.0,0.0,5.643,77.427,22.573,0.0,0.0,0.0,0.0,83.071,11.286,0.0,0.0,0.0,5.643,25.809,31.452,5.643,0.0,5.643,31.452,25.809,42.739,0.0,5.643,20.166,5.643
42.0,1929910,Garnavillo,AGE3,0.0,19.04,19.04,15.004,42.879,4.037,26.733,50.952,7.312,3.656,7.692,3.656,39.223,49.81,7.312,0.0,3.656,0.0,11.729,34.044,15.004,0.0,35.187,4.037,7.394,19.034,36.603,18.302,3.514,15.154,26.428,33.089,3.514,0.0,33.455,3.514,19.727,34.294,22.989,4.021,18.968,0.0,7.394,15.154,14.422,7.028,40.849,15.154,25.825,37.294,15.842,8.333,12.706,0.0,14.166,22.878,14.067,7.17,11.229,30.491,52.489,29.575,10.908,0.0,7.028,0.0,70.791,14.422,7.394,0.0,7.394,0.0,70.791,17.936,3.88,0.0,7.394,0.0,26.428,40.849,25.329,0.0,7.394,0.0,69.727,26.252,0.0,0.0,4.021,0.0,52.489,25.695,3.514,0.0,18.302,0.0,51.757,29.575,7.76,0.0,10.908,0.0,34.806,34.044,7.692,3.656,15.765,4.037
43.0,1930225,George,AGE3,7.119,38.643,21.695,3.729,28.814,0.0,25.0,46.283,17.906,0.0,7.094,3.717,48.318,29.052,9.48,0.0,10.093,3.058,14.685,37.063,25.874,11.189,11.189,0.0,13.565,29.652,39.747,6.941,3.47,6.625,9.905,34.433,10.378,5.189,34.905,5.189,7.245,22.826,22.463,27.537,7.972,11.957,7.575,35.605,15.909,4.167,28.41,8.334,10.811,53.378,32.094,0.0,3.717,0.0,10.031,49.178,17.929,5.106,8.133,9.623,36.909,49.526,6.625,6.941,0.0,0.0,66.475,30.373,3.152,0.0,0.0,0.0,79.084,17.764,3.152,0.0,0.0,0.0,14.612,42.694,33.525,9.169,0.0,0.0,43.658,53.097,3.245,0.0,0.0,0.0,48.998,45.272,0.0,0.0,2.865,2.865,32.951,48.711,12.321,2.865,3.152,0.0,24.068,51.576,12.321,0.0,6.304,5.73
44.0,1930675,Gilbertville,AGE3,0.0,4.18,14.984,7.781,31.125,41.929,7.181,0.0,0.0,0.0,10.504,82.315,0.0,0.0,0.0,0.0,11.893,88.107,32.597,44.567,7.428,0.0,15.408,0.0,0.0,3.323,3.858,7.715,6.647,78.457,18.431,44.707,0.0,0.0,36.862,0.0,3.581,15.473,4.156,7.737,26.79,42.263,8.072,43.496,4.336,0.0,31.688,12.408,26.367,34.727,23.344,0.0,15.563,0.0,1.393,16.578,6.473,2.394,7.474,65.688,50.0,42.263,4.156,0.0,3.581,0.0,53.005,43.414,0.0,0.0,3.581,0.0,45.844,46.419,4.156,0.0,3.581,0.0,30.946,54.156,14.898,0.0,0.0,0.0,47.231,44.696,0.0,0.0,8.072,0.0,64.898,35.102,0.0,0.0,0.0,0.0,61.893,34.527,3.581,0.0,0.0,0.0,37.346,40.802,7.469,0.0,3.457,10.926
45.0,1931395,Glidden,AGE3,0.0,33.333,26.73,6.603,33.333,0.0,0.0,6.194,6.194,12.388,6.194,69.03,63.026,15.882,0.0,0.0,21.092,0.0,18.881,25.075,18.582,0.0,18.582,18.881,13.525,26.73,26.73,19.809,0.0,13.206,26.73,26.73,6.603,0.0,39.936,0.0,0.0,18.582,25.075,0.0,37.463,18.881,6.194,69.03,6.194,0.0,18.582,0.0,6.603,60.383,19.809,0.0,13.206,0.0,8.397,39.629,19.322,4.145,8.274,20.232,5.497,44.238,33.51,0.0,16.755,0.0,42.185,52.605,0.0,0.0,5.21,0.0,58.067,31.513,5.21,0.0,5.21,0.0,10.672,63.026,10.42,0.0,15.882,0.0,44.503,38.741,0.0,0.0,16.755,0.0,42.185,15.631,0.0,0.0,21.092,21.092,15.631,63.277,0.0,0.0,21.092,0.0,15.882,26.303,10.42,0.0,36.723,10.672
46.0,1931710,Gowrie,AGE3,0.0,4.768,21.424,20.248,39.255,14.304,40.496,53.56,5.944,0.0,0.0,0.0,45.192,35.457,8.614,0.0,10.737,0.0,5.61,40.444,34.834,0.0,14.612,4.501,5.673,20.449,43.204,30.673,0.0,0.0,5.069,54.444,6.319,0.0,22.778,11.389,15.48,47.616,16.656,0.0,20.248,0.0,0.0,20.248,27.368,10.712,36.904,4.768,13.982,62.36,23.658,0.0,0.0,0.0,8.797,29.404,30.641,15.048,10.041,6.068,26.903,33.333,23.658,0.0,16.106,0.0,77.319,17.534,5.147,0.0,0.0,0.0,71.154,23.699,0.0,0.0,5.147,0.0,8.614,43.009,44.071,4.307,0.0,0.0,36.578,58.053,5.369,0.0,0.0,0.0,48.473,37.104,9.276,0.0,0.0,5.147,61.298,33.333,5.369,0.0,0.0,0.0,34.05,52.545,0.0,0.0,13.405,0.0
47.0,1931800,Graettinger,AGE3,19.079,43.751,21.381,0.0,7.894,7.894,28.661,56.386,7.476,7.476,0.0,0.0,40.674,46.113,8.809,0.0,4.404,0.0,12.13,56.509,10.06,0.0,14.201,7.1,5.414,29.3,26.114,18.471,0.0,20.7,37.857,35.357,6.072,0.0,12.143,8.571,9.375,58.594,16.015,0.0,6.641,9.375,32.6,49.818,0.0,0.0,0.0,17.582,22.656,58.594,9.375,0.0,0.0,9.375,17.921,51.102,6.741,0.0,5.186,19.05,23.835,42.487,29.274,4.404,0.0,0.0,71.707,28.293,0.0,0.0,0.0,0.0,61.831,38.169,0.0,0.0,0.0,0.0,22.44,57.56,15.853,4.147,0.0,0.0,46.37,53.63,0.0,0.0,0.0,0.0,68.702,25.191,0.0,0.0,0.0,6.107,58.27,37.404,0.0,0.0,4.326,0.0,32.787,51.991,3.981,0.0,11.241,0.0
48.0,1932025,Grand Mound,AGE3,0.0,10.942,4.662,17.127,34.443,32.826,3.0,11.909,3.0,4.455,3.0,74.636,11.675,13.299,8.325,0.0,3.35,63.35,0.0,46.758,25.835,4.813,19.352,3.242,0.0,4.455,0.0,13.364,3.0,79.182,3.14,7.802,6.28,3.14,49.952,29.686,7.455,10.455,22.364,0.0,29.818,29.909,4.813,3.242,16.11,4.813,38.703,32.318,8.055,35.462,24.165,6.483,11.297,14.538,3.108,12.648,18.973,4.155,7.617,53.499,22.004,50.826,20.351,0.0,6.818,0.0,72.352,24.555,0.0,0.0,3.093,0.0,61.297,32.22,3.242,0.0,3.242,0.0,12.669,44.391,25.435,11.122,6.383,0.0,28.325,58.274,6.701,0.0,6.701,0.0,45.076,14.924,0.0,0.0,40.0,0.0,20.0,38.274,18.376,3.35,20.0,0.0,19.013,36.239,8.613,3.466,24.055,8.613
49.0,1933780,Hamburg,AGE3,3.88,25.86,21.12,15.521,25.86,7.76,41.915,33.192,12.033,3.735,4.563,4.563,3.572,38.888,26.588,0.0,27.38,3.572,12.003,26.665,30.666,8.888,17.777,4.001,3.449,3.449,26.435,43.68,8.426,14.56,12.11,31.834,8.074,4.037,30.94,13.005,7.76,7.76,29.74,3.88,29.74,21.12,0.0,18.83,16.147,12.11,34.977,17.936,3.449,21.458,41.759,13.796,16.088,3.449,7.452,17.656,15.163,23.473,23.218,13.037,11.114,52.263,19.343,0.0,13.576,3.705,58.851,27.573,4.525,0.0,9.05,0.0,62.556,20.164,4.525,0.0,12.755,0.0,3.572,30.161,46.823,3.572,8.727,7.144,19.235,55.125,16.241,0.0,9.399,0.0,61.967,28.634,0.0,0.0,9.399,0.0,17.861,23.016,31.743,15.08,8.727,3.572,18.652,38.888,10.717,0.0,28.171,3.572
50.0,1934680,Hartford,AGE3,0.0,0.0,0.0,50.0,40.86,9.14,0.0,0.0,0.0,13.71,0.0,86.29,46.997,44.125,4.439,0.0,0.0,4.439,20.563,14.366,47.606,4.789,7.887,4.789,0.0,14.868,0.0,25.659,0.0,59.472,21.598,21.598,5.03,10.059,36.686,5.03,12.295,21.585,24.59,4.645,15.301,21.585,19.06,16.188,16.188,8.877,27.937,11.749,18.25,11.25,36.5,21.25,4.25,8.5,1.596,6.854,15.009,14.205,3.192,59.142,12.676,22.254,34.93,20.563,4.789,4.789,33.75,41.0,25.25,0.0,0.0,0.0,40.528,35.252,17.506,6.715,0.0,0.0,0.0,36.815,46.997,16.188,0.0,0.0,22.5,38.0,24.0,8.5,7.0,0.0,47.242,33.813,8.153,0.0,6.715,4.077,44.604,37.89,6.715,6.715,4.077,0.0,35.25,19.75,33.75,7.0,4.25,0.0
51.0,1934725,Hartley,AGE3,0.0,24.818,35.036,10.219,24.818,5.109,26.761,42.254,23.38,0.0,7.606,0.0,37.847,33.333,4.861,0.0,19.097,4.861,0.0,64.964,14.964,0.0,20.073,0.0,8.571,39.365,8.571,26.349,17.143,0.0,8.97,49.834,18.272,0.0,18.272,4.651,0.0,26.032,21.587,13.016,30.476,8.889,8.97,22.924,13.621,17.94,27.243,9.302,8.571,34.603,34.921,8.571,13.333,0.0,8.653,18.132,34.015,15.78,16.091,7.329,61.408,30.704,7.887,0.0,0.0,0.0,82.828,13.636,0.0,0.0,3.535,0.0,81.301,7.588,0.0,0.0,11.111,0.0,15.789,47.953,32.164,4.094,0.0,0.0,33.232,50.0,0.0,0.0,12.5,4.268,65.352,26.761,0.0,0.0,3.944,3.944,69.296,22.817,0.0,0.0,3.944,3.944,41.463,41.768,12.5,0.0,4.268,0.0
52.0,1936345,Hills,AGE3,6.23,18.691,12.46,6.23,28.194,28.194,4.429,15.616,0.0,4.429,0.0,75.526,56.45,33.333,0.0,0.0,5.108,5.108,20.045,51.051,20.045,0.0,8.859,0.0,4.429,8.859,15.616,8.859,0.0,62.237,0.0,0.0,6.644,6.644,43.356,43.356,0.0,10.498,34.253,0.0,5.249,50.0,0.0,26.246,0.0,0.0,20.996,52.758,17.133,41.433,31.713,0.0,4.86,4.86,0.0,13.103,9.133,4.498,5.446,67.821,13.288,64.565,13.288,0.0,0.0,8.859,71.096,28.904,0.0,0.0,0.0,0.0,82.282,13.288,4.429,0.0,0.0,0.0,17.718,73.423,8.859,0.0,0.0,0.0,26.577,68.994,0.0,0.0,4.429,0.0,86.712,13.288,0.0,0.0,0.0,0.0,13.288,48.949,4.429,4.429,4.429,24.474,8.859,68.994,8.859,0.0,4.429,8.859
53.0,1937155,Hopkinton,AGE3,0.0,19.521,11.418,33.333,19.521,16.207,25.554,51.108,5.281,5.281,5.281,7.496,34.304,48.544,0.0,5.016,12.136,0.0,7.496,40.546,28.619,5.281,10.562,7.496,0.0,5.281,20.273,18.058,12.777,43.612,5.281,20.273,30.835,5.281,33.05,5.281,12.5,27.167,27.167,5.166,12.5,15.499,5.575,21.403,11.15,5.575,42.807,13.489,6.973,42.631,38.51,4.913,6.973,0.0,7.148,27.551,23.382,6.796,13.256,21.867,7.496,61.669,20.273,10.562,0.0,0.0,65.332,29.268,5.4,0.0,0.0,0.0,55.664,29.288,15.048,0.0,0.0,0.0,26.133,60.801,7.666,5.4,0.0,0.0,24.272,60.68,5.016,5.016,5.016,0.0,41.424,29.288,5.016,5.016,12.136,7.12,46.44,22.168,7.12,10.032,0.0,14.24,18.467,57.666,0.0,10.801,13.066,0.0
54.0,1937290,Hospers,AGE3,22.635,48.332,15.582,0.0,13.45,0.0,37.205,48.241,2.699,4.578,7.277,0.0,52.682,29.321,0.0,0.0,17.998,0.0,11.318,55.659,24.768,3.062,5.194,0.0,3.128,16.872,17.821,23.128,5.307,33.743,0.0,32.584,6.459,11.938,43.541,5.479,8.485,40.101,24.849,10.455,7.626,8.485,10.981,43.024,2.971,10.981,29.072,2.971,13.743,66.257,11.564,8.436,0.0,0.0,7.134,44.802,19.267,4.602,10.468,13.727,19.165,55.675,19.165,0.0,0.0,5.996,87.816,12.184,0.0,0.0,0.0,0.0,87.816,12.184,0.0,0.0,0.0,0.0,39.24,50.589,10.171,0.0,0.0,0.0,43.415,51.499,0.0,0.0,5.086,0.0,66.047,17.441,0.0,0.0,13.45,3.062,55.217,39.425,5.358,0.0,0.0,0.0,16.794,63.921,0.0,0.0,19.285,0.0
55.0,1937560,Humboldt,AGE3,14.761,41.667,16.667,3.413,23.493,0.0,26.507,50.0,8.333,11.746,0.0,3.413,70.171,12.161,10.601,0.0,7.067,0.0,24.602,46.985,16.667,0.0,11.746,0.0,9.841,38.254,36.746,15.159,0.0,0.0,14.459,19.826,21.905,5.368,29.352,9.091,19.826,25.628,14.459,3.723,36.364,0.0,27.879,41.819,12.354,3.59,14.358,0.0,17.322,53.782,25.644,3.253,0.0,0.0,31.441,39.815,17.164,8.027,3.552,0.0,67.85,17.701,7.943,3.253,3.253,0.0,73.102,13.449,3.362,3.362,6.725,0.0,64.597,16.265,0.0,3.253,15.885,0.0,9.695,50.743,32.838,3.362,3.362,0.0,53.402,40.092,3.253,3.253,0.0,0.0,63.161,23.828,0.0,3.253,3.253,6.506,66.034,17.701,3.253,3.253,3.253,6.506,38.591,49.435,3.479,3.479,5.016,0.0
56.0,1939450,Jefferson,AGE3,2.6,22.324,20.949,11.926,34.251,7.951,30.847,46.915,18.508,0.0,3.73,0.0,37.159,44.333,2.439,0.0,8.608,7.46,13.97,36.764,31.472,0.0,13.97,3.823,6.169,32.138,53.085,8.608,0.0,0.0,13.501,27.002,4.081,0.0,44.584,10.832,15.902,44.801,16.973,0.0,19.725,2.6,13.694,42.516,9.554,0.0,27.389,6.847,23.1,49.926,23.1,0.0,3.875,0.0,19.246,49.719,15.009,0.941,7.104,7.981,50.0,39.45,6.575,0.0,3.975,0.0,54.376,43.185,2.439,0.0,0.0,0.0,50.645,41.894,0.0,0.0,7.46,0.0,14.778,58.106,27.116,0.0,0.0,0.0,30.849,53.801,11.476,0.0,3.875,0.0,59.254,40.746,0.0,0.0,0.0,0.0,48.206,32.138,13.487,6.169,0.0,0.0,27.547,51.912,2.707,0.0,13.694,4.14
57.0,1940260,Kanawha,AGE3,5.419,30.464,8.971,19.627,24.864,10.656,16.075,28.597,12.523,10.656,3.552,28.597,24.186,39.709,0.0,0.0,29.244,6.86,5.512,49.051,12.737,3.613,19.963,9.124,5.419,10.656,0.0,39.253,3.552,41.12,0.0,11.023,5.512,7.226,54.378,21.862,9.945,26.243,21.271,9.779,22.984,9.779,15.698,6.86,17.326,10.291,29.244,20.581,23.611,17.659,19.51,23.611,7.804,7.804,4.174,16.697,9.331,9.2,11.769,48.829,9.18,27.697,30.757,7.728,16.909,7.728,67.635,32.365,0.0,0.0,0.0,0.0,70.695,24.637,4.668,0.0,0.0,0.0,18.361,49.43,15.301,13.849,3.06,0.0,27.697,67.635,0.0,4.668,0.0,0.0,52.768,31.536,0.0,0.0,12.855,2.841,42.998,46.214,0.0,4.668,6.12,0.0,22.097,49.171,9.631,7.972,7.972,3.157
58.0,1942600,Lake Park,AGE3,0.0,22.635,25.717,0.0,32.306,19.341,5.749,19.981,14.232,8.577,25.825,25.636,70.132,19.967,0.0,0.0,9.901,0.0,5.82,35.209,17.653,5.917,29.486,5.917,0.0,15.712,55.295,15.799,0.0,13.194,9.091,24.176,6.094,0.0,45.554,15.085,0.0,52.517,13.194,0.0,34.288,0.0,5.655,19.981,14.326,0.0,45.712,14.326,2.475,62.459,12.541,2.475,20.05,0.0,26.606,40.653,19.113,1.869,6.866,4.892,27.558,54.868,5.033,0.0,12.541,0.0,60.066,39.934,0.0,0.0,0.0,0.0,42.409,55.116,0.0,0.0,2.475,0.0,9.983,77.558,7.508,2.475,2.475,0.0,37.541,57.508,2.475,0.0,2.475,0.0,55.033,34.983,0.0,2.475,2.475,5.033,47.525,39.934,7.508,0.0,5.033,0.0,18.02,61.591,2.538,0.0,15.313,2.538
59.0,1942960,Lamoni,AGE3,4.839,7.056,47.581,21.573,18.952,0.0,29.977,43.021,16.018,10.984,0.0,0.0,41.215,45.987,5.206,0.0,7.592,0.0,11.895,26.411,42.742,7.056,11.895,0.0,4.839,11.895,45.363,37.903,0.0,0.0,10.169,32.415,12.5,0.0,32.415,12.5,5.357,20.982,31.696,23.438,10.714,7.813,27.754,39.831,7.415,5.085,12.5,7.415,9.897,43.711,41.443,4.948,0.0,0.0,13.851,32.924,28.667,13.216,8.871,2.472,51.34,41.443,7.216,0.0,0.0,0.0,51.34,31.546,17.113,0.0,0.0,0.0,56.289,38.763,4.948,0.0,0.0,0.0,5.206,36.009,45.987,12.798,0.0,0.0,18.004,58.785,10.412,12.798,0.0,0.0,41.215,51.193,0.0,0.0,0.0,7.592,38.395,56.399,5.206,0.0,0.0,0.0,28.416,61.171,0.0,10.412,0.0,0.0
60.0,1944085,Le Claire,AGE3,0.0,3.811,15.243,3.811,77.136,0.0,21.742,25.0,3.258,3.258,43.483,3.258,71.758,7.435,0.0,0.0,17.464,3.343,23.539,31.517,3.258,0.0,41.686,0.0,19.251,52.838,6.787,3.394,17.729,0.0,3.513,7.813,0.0,3.513,73.834,11.326,7.026,11.326,0.0,3.513,70.321,7.813,0.0,7.994,7.994,4.893,71.124,7.994,32.247,40.225,16.292,0.0,11.236,0.0,19.294,26.185,15.422,3.639,21.748,13.712,46.03,20.762,12.446,0.0,16.953,3.809,65.477,18.349,3.235,0.0,12.939,0.0,63.299,18.351,0.0,3.368,14.983,0.0,6.736,22.474,40.825,18.351,3.368,8.246,6.736,44.948,11.615,6.736,21.719,8.246,42.443,31.288,3.96,0.0,11.155,11.155,39.314,19.106,6.736,0.0,23.229,11.615,25.087,37.457,10.859,3.368,19.106,4.123
61.0,1944400,Le Mars,AGE3,14.029,48.059,17.912,4.029,15.971,0.0,39.332,46.401,10.668,3.599,0.0,0.0,41.067,37.467,8.933,0.0,12.533,0.0,0.0,52.099,27.061,0.0,20.84,0.0,21.466,19.732,51.603,7.199,0.0,0.0,25.038,43.702,6.221,0.0,25.038,0.0,12.533,16.132,39.202,0.0,32.134,0.0,18.059,50.0,0.0,0.0,31.941,0.0,18.873,43.381,30.142,0.0,7.605,0.0,19.051,53.151,8.445,0.0,19.353,0.0,37.467,53.599,3.599,0.0,5.334,0.0,73.2,26.8,0.0,0.0,0.0,0.0,57.068,39.332,3.599,0.0,0.0,0.0,5.334,62.533,28.534,3.599,0.0,0.0,46.334,53.666,0.0,0.0,0.0,0.0,42.6,40.665,0.0,3.734,13.001,0.0,16.599,66.667,0.0,3.734,9.267,3.734,19.601,53.599,8.933,0.0,17.866,0.0
62.0,1948450,Madrid,AGE3,0.0,19.747,32.818,13.844,33.591,0.0,4.916,31.448,42.021,12.525,9.091,0.0,40.052,43.325,3.979,3.979,8.665,0.0,15.283,30.566,29.757,0.0,24.394,0.0,0.0,17.33,56.675,21.309,4.686,0.0,13.071,29.234,18.201,0.0,29.234,10.26,5.17,27.903,44.193,8.782,13.952,0.0,5.364,24.394,24.394,5.364,29.757,10.728,4.88,54.88,31.216,4.144,4.88,0.0,6.44,29.335,30.326,18.182,14.325,1.392,47.304,27.407,8.665,7.959,4.686,3.979,43.325,39.345,12.644,0.0,4.686,0.0,44.031,25.995,17.33,7.959,4.686,0.0,12.644,44.031,25.995,12.644,4.686,0.0,22.722,51.283,17.33,0.0,8.665,0.0,53.402,33.954,0.0,0.0,8.665,3.979,34.66,36.779,7.959,7.959,12.644,0.0,19.122,48.584,22.733,4.391,5.17,0.0
63.0,1949170,Mapleton,AGE3,0.0,9.091,24.531,40.835,20.059,5.484,65.93,30.996,3.074,0.0,0.0,0.0,47.067,28.532,5.866,0.0,10.934,7.601,10.161,26.517,25.774,7.064,28.129,2.355,15.385,34.678,42.245,7.692,0.0,0.0,2.692,16.998,15.155,7.081,49.151,8.923,7.234,43.146,25.635,0.0,23.984,0.0,3.448,12.137,11.31,18.206,44.415,10.484,12.516,41.387,25.774,4.709,15.613,0.0,10.546,36.832,22.373,6.684,13.809,9.756,17.225,45.227,17.225,10.161,10.161,0.0,40.345,51.906,3.074,2.337,2.337,0.0,45.757,41.082,4.675,3.074,2.337,3.074,9.136,46.873,23.56,20.432,0.0,0.0,36.042,46.318,9.646,3.172,4.823,0.0,44.797,33.63,2.411,0.0,13.578,5.583,34.391,36.802,9.646,2.411,11.167,5.583,18.125,51.124,8.624,5.5,14.252,2.375
